fecha_csv,fecha_auditoria,mismo_dia,semilla,retailer,item_id,product_name,categoria_comun,on_sale,url_abierta,estado,price,regular_price,card_price,seller_name,precio_pantalla,precios_visibles,precio_tarjeta_pantalla,precio_ldjson,vendedor_pantalla,vendedor_ldjson,concuerda_price,magnitud_discrepancia,regular_visible,card_visible,precio_menor_visible,vendedor_es_cadena,segundos,nota
2026-09-23,2026-09-23,True,20260921,plaza_vea,11945481,Café Premium Bagua Café 1821 Café de Especialidad Molido,saludable,False,https://www.plazavea.com.pe/cafe-premium-bagua-cafe-1821-cafe-de-especialidad-molido-101569868/p,ok,30.0,30.0,,CAFÉ 1821,30.0,30.00,,,CAFÉ 1821,,True,,,,,False,7.5,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12153924,Renova Plus Colágeno Hidrolizado con Q10 y Resveratrol Promoción 2  Potes x 320,saludable,True,https://www.plazavea.com.pe/renova-plus-colageno-hidrolizado-con-q10-y-resveratrol-promocion-2-potes-x-320-101783316/p,ok,319.9,450.0,,G&L Soluciones Empresariales E.I.R.L,319.9,450.00;319.90,,,G&L SOLUCIONES EMPRESARIALES E.I.R.L,,True,,True,,,False,6.6,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12158651,Cuy Empacado al Vacio LA GRANJA DEL CUY,carnes,False,https://www.plazavea.com.pe/cuy-empacado-al-vacio-la-granja-del-cuy/p,ok,37.9,37.9,,Plaza Vea,37.9,37.90,,,Plaza Vea,,True,,,,,True,7.1,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12165647,Salsa de Ostión NAKAMITO Botella 730g,abarrotes,False,https://www.plazavea.com.pe/salsa-de-ostion-nakamito-botella-730g-20566906/p,ok,16.9,16.9,,Plaza Vea,16.9,16.90,,,Plaza Vea,,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12292283,Choclo Serrano Precocido PRACTIFOOD Bolsa 1Kg,frutas_verduras,False,https://www.plazavea.com.pe/choclo-serrano-precocido-practifood-bolsa-1kg-20571406/p,ok,21.0,21.0,,Plaza Vea,21.0,21.00,,,Plaza Vea,,True,,,,,True,7.0,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12449440,Espumante SANTERO 958 Extra Dry Millesimato Botella 750ml,licores,True,https://www.plazavea.com.pe/espumante-santero-958-extra-dry-millesimato-botella-750ml-20634328/p,ok,49.9,66.9,,Plaza Vea,49.9,66.90;49.90,,,Plaza Vea,,True,,True,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,12578692,Pack HEAD & SHOULDERS Shampoo Limpieza Renovadora Control Caspa Frasco 1L + Shampoo Suave y Manejable Control Caspa 2 en 1 Frasco 1L,packs,False,https://www.plazavea.com.pe/k0000016001-hs-sh-limpieza-renovadora-fr1l/p,ok,93.8,93.8,,Plaza Vea,93.8,93.80,,,,,True,,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,18412,Chocolate ALPEN Leche Envoltura 100g,abarrotes,False,https://www.plazavea.com.pe/chocolate-alpen-si-de-leche-paquete-100gr/p,ok,4.0,4.0,,Plaza Vea,4.0,4.00,,,Plaza Vea,,True,,,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,18432,Queso ILE DE FRANCE Petit Camembert Paquete 125g,quesos_fiambres,True,https://www.plazavea.com.pe/queso-ile-de-france-petit-camembert-paquete-125g/p,ok,23.2,27.9,,Plaza Vea,23.2,27.90;23.20,,,Plaza Vea,,True,,True,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,plaza_vea,2241,Chupetes GLOBO POP!! con sabor Leche y Chocolate Bolsa 360g,abarrotes,True,https://www.plazavea.com.pe/chupetes-globo-pop-con-chicle-sabor-leche-y-chocolate-bolsa-24un/p,ok,7.2,8.0,,Plaza Vea,7.2,8.00;7.20,,,Plaza Vea,,True,,True,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,32062,Petit Pan Embolsado 500g,panaderia,True,https://www.plazavea.com.pe/petit-pan-embolsado-500g-20133993/p,ok,6.9,7.2,,Plaza Vea,6.9,7.20;6.90,,,Plaza Vea,,True,,True,,,True,7.2,
2026-09-23,2026-09-23,True,20260921,plaza_vea,40279,Bolitas de Chocolate BELL'S Bolsa 20g,desayuno,False,https://www.plazavea.com.pe/bolitas-de-chocolate-bells-bolsa-20g/p,ok,0.7,0.7,,Plaza Vea,0.7,0.70,,,Plaza Vea,,True,,,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,41535,Prosciutto CASA EUROPA Paquete 100g,quesos_fiambres,False,https://www.plazavea.com.pe/prosciutto-casa-europa-paquete-100g/p,ok,22.7,22.7,,Plaza Vea,22.7,22.70,,,Plaza Vea,,True,,,,,True,7.0,
2026-09-23,2026-09-23,True,20260921,plaza_vea,4157,Pudín UNIVERSAL Sabor a Vainilla Bolsa 100g,panaderia,False,https://www.plazavea.com.pe/pudin-universal-sabor-a-vainilla-bolsa-100g/p,ok,4.2,4.2,,Plaza Vea,4.2,4.20,,,Plaza Vea,,True,,,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,42054,Bebida de Almendras NATURE'S HEART Caja 946ml,lacteos,True,https://www.plazavea.com.pe/bebida-de-almendras-natures-heart-caja-946ml-20161082/p,ok,8.9,10.9,,Plaza Vea,8.9,10.90;8.90,,,Plaza Vea,,True,,True,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,plaza_vea,5299,Agua Mineral SAN MATEO sin Gas Botella 600ml Paquete 6un,bebidas,True,https://www.plazavea.com.pe/agua-mineral-san-mateo-sin-gas-paquete-6un-botella-600ml/p,ok,10.1,10.7,,Plaza Vea,10.1,10.70;10.10,,,Plaza Vea,,True,,True,,,True,6.8,
2026-09-23,2026-09-23,True,20260921,plaza_vea,642,Aceite de Oliva ACAVILLE Extra Virgen Gourmet Botella 250ml,abarrotes,False,https://www.plazavea.com.pe/aceite-de-oliva-acaville-extra-virgen-gourmet-botella-250ml/p,ok,23.9,23.9,,Plaza Vea,23.9,23.90,,,Plaza Vea,,True,,,,,True,7.2,
2026-09-23,2026-09-23,True,20260921,plaza_vea,6636,Vino Tinto PASCUAL TOSO Malbec Botella 750ml,licores,True,https://www.plazavea.com.pe/vino-pascual-toso-malbec-botella-750ml/p,ok,41.9,62.9,,Plaza Vea,41.9,62.90;41.90,,,Plaza Vea,,True,,True,,,True,7.2,
2026-09-23,2026-09-23,True,20260921,plaza_vea,6691,Vino Tinto SANTIAGO QUEIROLO Gran Tinto Tannat Botella 750ml,licores,False,https://www.plazavea.com.pe/vino-santiago-queirolo-gran-tinto-tannat-botella-750ml/p,ok,16.9,16.9,,Plaza Vea,16.9,16.90,,,Plaza Vea,,True,,,,,True,7.0,
2026-09-23,2026-09-23,True,20260921,plaza_vea,810,Conserva VALLE FERTIL Vegetales mixtos Frasco 425Gr,abarrotes,False,https://www.plazavea.com.pe/conserva-valle-fertil-vegetales-mixtos-frasco-425gr/p,ok,8.8,8.8,,Plaza Vea,8.8,8.80,,,Plaza Vea,,True,,,,,True,7.1,
2026-09-23,2026-09-23,True,20260921,plaza_vea,81715,Pack B&D Ketchup Frasco 245g + Mostaza Frasco 220g,abarrotes,False,https://www.plazavea.com.pe/pack-b-d-ketchup-frasco-245g-mostaza-frasco-220g/p,ok,9.2,9.2,,Plaza Vea,9.2,9.20,,,Plaza Vea,,True,,,,,True,6.9,
2026-09-23,2026-09-23,True,20260921,plaza_vea,8503,Queso Crema Gourmet DELICE con Espinaca & Tocino Paquete 150g,quesos_fiambres,True,https://www.plazavea.com.pe/queso-gourmet-delice-espinaca-tocino-paquete-150g/p,ok,16.5,21.5,,Plaza Vea,16.5,21.50;16.50,,,Plaza Vea,,True,,True,,,True,7.0,
2026-09-23,2026-09-23,True,20260921,plaza_vea,9296,Pollo Rostizado + Papas Fritas,preparados,True,https://www.plazavea.com.pe/pollo-rostizado-papas-fritas/p,ok,27.5,28.9,,Plaza Vea,27.5,28.90;27.50,,,Plaza Vea,,True,,True,,,True,6.8,
2026-09-23,2026-09-23,True,20260921,plaza_vea,9540,Papa Huayro x kg,frutas_verduras,True,https://www.plazavea.com.pe/papa-huayro-x-k-g-1/p,ok,5.07,5.49,,Plaza Vea,2.02,5.49;5.07;2.02,,,Plaza Vea,,True,,True,,2.02,True,6.7,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (2.02) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,tottus,113366585,Pisco Quebranta Tottus Botella 750 mL,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/113366584/pisco-quebranta-tottus-750-ml,ok,19.9,19.9,,Tottus,19.9,19.90,,19.9,,Tottus,True,,,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,tottus,113366589,Pisco Finca Rotondo Italia Botella 750 mL,licores,True,https://www.tottus.com.pe/tottus-pe/articulo/113366588/pisco-finca-rotondo-italia-botella-750-ml,ok,34.9,39.9,,Tottus,34.9,34.90;39.90,,34.9,,Tottus,True,,True,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113367034,Espumante Riccadona Asti Pack 4 Botellas 200 mL,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/113367033/espumante-riccadona-asti-pack-4-botellas-200-ml,ok,75.02,75.02,,Tottus,,,,75.02,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113377288,Vino Rosado El Coto Botella 750 mL,snacks_dulces,True,https://www.tottus.com.pe/tottus-pe/articulo/113377286/vino-rosado-el-coto-botella-750-ml,ok,41.5,51.9,,Tottus,41.5,41.50;51.90,,41.5,,Tottus,True,,True,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113708357,Fideos Tottus Tornillo Bolsa 250 g,abarrotes,False,https://www.tottus.com.pe/tottus-pe/articulo/113708356/fideos-tottus-tornillo-bolsa-250-g,ok,1.7,1.7,,Tottus,1.7,1.70,,1.7,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113708614,Manjar Blanco Nestlé Bolsa 1 Kg,panaderia,False,https://www.tottus.com.pe/tottus-pe/articulo/113708613/manjar-blanco-nestle-1-kg,ok,23.9,23.9,,Tottus,23.9,23.90,,23.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,113708958,Chips de Maíz Morado Perú Nachos Bolsa 90 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/113708956/nachos-de-maiz-morado-peru-nachos-90-g,ok,4.9,4.9,,Tottus,4.9,4.90,,4.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113709006,Yogurt Griego Danlac Mango Envase 420 g,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/113709005/yogurt-griego-danlac-mango-envase-420-g,ok,13.5,13.5,,Tottus,13.5,13.50,,13.5,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113711250,Infusión Huerto del Eden Té Verde Naranja Caja 25 Sobres,desayuno,True,https://www.tottus.com.pe/tottus-pe/articulo/113711249/infusion-de-te-verde-naranja-huerto-deleden-25-unidades,ok,5.0,6.3,,Tottus,5.0,5.00;6.30,,5.0,,Tottus,True,,True,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113712735,Chocolate Tableta Innato con Arándanos y Sal Empaque 100 g,snacks_dulces,True,https://www.tottus.com.pe/tottus-pe/articulo/113712734/chocolate-con-arandanos-y-salinnato-100-g,ok,8.25,16.5,,Tottus,,,,8.25,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113713958,Chía Omega 3 Schagreen Bolsa 250 g,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/113713956/chia-y-omega-3-granos-schagreen-250-g,ok,18.9,18.9,,Tottus,18.9,18.90,,18.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,113715580,Tapenade Mix de Aceitunas Olivos del Sur Envase 260 g,abarrotes,False,https://www.tottus.com.pe/tottus-pe/articulo/113715579/tapenade-mix-de-aceitunas-olivos-delsur-260-g,ok,14.7,14.7,,Tottus,14.7,14.70,,14.7,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,113928996,Desinfectante de alimentos J Desinfec x 200 ml,frutas_verduras,False,https://www.tottus.com.pe/tottus-pe/articulo/113928995/desinfectante-d-juandy-200-ml,ok,15.99,15.99,12.79,Tottus,12.79,12.79;15.99,,12.79,,Tottus,True,,,True,12.79,True,7.5,precio menor sin etiqueta de tarjeta
2026-09-23,2026-09-23,True,20260921,tottus,114407539,Dulce de Leche Gloria Doypack 200 g,panaderia,True,https://www.tottus.com.pe/tottus-pe/articulo/114407537/dulce-de-leche-gloria-doypack-200-g,ok,4.5,4.79,,Tottus,,,,4.5,,Tottus,,,,,,,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,115267774,Fideos Trigo Nicolini Tallarin gueso 950 g,abarrotes,False,https://www.tottus.com.pe/tottus-pe/articulo/115267773/fideos-trigo-nicolini-tallarin-gueso-950-g,ok,5.7,5.7,,Tottus,,,,5.7,,Tottus,,,,,,,7.6,sin stock en pantalla
2026-09-23,2026-09-23,True,20260921,tottus,115717009,Mini Pan Francés Tottus,panaderia,False,https://www.tottus.com.pe/tottus-pe/articulo/115717008/mini-pan-frances-tottus,ok,7.9,7.9,,Tottus,7.9,7.90,,7.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,115808841,Mix De Col Y Zanahoria En Juliana Tottus,frutas_verduras,False,https://www.tottus.com.pe/tottus-pe/articulo/115808840/mix-de-col-y-zanahoria-en-juliana-tottus,ok,5.0,5.0,4.0,Tottus,4.0,4.00;5.00,,4.0,,Tottus,True,,,True,4.0,True,7.5,precio menor sin etiqueta de tarjeta
2026-09-23,2026-09-23,True,20260921,tottus,115810007,Caramelos Trifuna Chicha Manzana y Piña Molitalia Bolsa 420 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/115810006/caramelos-trifuna-chicha-manzana-y-pina-molitalia-bolsa-420-g,ok,10.8,10.8,,Tottus,,,,10.8,,Tottus,,,,,,,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,115825735,Bombones de Helado Vainilla Tottus Envase 180 g,congelados,False,https://www.tottus.com.pe/tottus-pe/articulo/115825734/helado-bombones-sabor-vainilla-180-g,ok,8.9,8.9,,Tottus,8.9,8.90,,8.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,115833624,Gomitas Guandy Corazones Bolsa 100 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/115833622/gomitas-guandy-corazones-bolsa-100-g,ok,6.9,6.9,,Tottus,,,,6.9,,Tottus,,,,,,,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,115848260,Gaseosa Cassinelli Sabor Limón Botella 3 L,bebidas,False,https://www.tottus.com.pe/tottus-pe/articulo/115848259/gaseosa-cassinelli-sabor-limon-botella-3-l,ok,6.2,6.2,,Tottus,,,,6.2,,Tottus,,,,,,,7.7,
2026-09-23,2026-09-23,True,20260921,tottus,115922162,Mango Haden Tottus,frutas_verduras,True,https://www.tottus.com.pe/tottus-pe/articulo/115922161/mango-haden-tottus,ok,8.9,12.9,,Tottus,8.9,8.90;12.90,,8.9,,Tottus,True,,True,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,tottus,116193443,Tableta Chocolate Innato Blanco Quinua Crunch Empaque 80 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/116193442/tableta-chocolate-innato-blanco-quinua-crunch-empaque-80-g,ok,14.0,14.0,,Tottus,14.0,14.00,,14.0,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,116197300,Macaroni & Cheese Tottus Caja 226 g,abarrotes,False,https://www.tottus.com.pe/tottus-pe/articulo/116197299/macaroni-amp-cheese-tottus-caja-226-g,ok,4.9,4.9,,Tottus,4.9,4.90,,4.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,116236655,Chorizo Parrillero Salchichería Alemana Empaque 500 g,lacteos,True,https://www.tottus.com.pe/tottus-pe/articulo/116236654/chorizo-parrillero-salchicheria-alemana-empaque-500-g,ok,14.9,17.5,,Tottus,14.9,14.90;17.50,,14.9,,Tottus,True,,True,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,116239162,Agua Gasificada La Croix de Limón Lata 355 mL,bebidas,False,https://www.tottus.com.pe/tottus-pe/articulo/116239161/agua-gasificada-la-croix-de-limon-lata-355-ml,ok,6.9,6.9,,Tottus,,,,6.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,116926134,Té Verde Tottus Naranja Caja 25 Sobres,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/116926133/te-verde-naranja-tottus-caja-x-25-sobres,ok,5.9,5.9,,Tottus,5.9,5.90,,5.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,117017950,Enrollado De Pollo Brasa,preparados,False,https://www.tottus.com.pe/tottus-pe/articulo/117017949/enrollado-pollo-brasa,ok,7.9,7.9,,Tottus,7.9,7.90,,7.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,117118915,CAFE CAPS DOLCE GUSTO GRANDE INTEN CAJA 10GX16UND,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/117118914/CAFE%20CAPS%20DOLCE%20GUSTO%20GRANDE%20INTEN%20CAJA%2010GX16UND,ok,30.9,30.9,,Tottus,,,,30.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,119107323,Pollo Rostizado + 1/4 de Pollo Rostizado + Porción De Papas + 1 Ají,preparados,True,https://www.tottus.com.pe/tottus-pe/articulo/119107321/pollo-rostizado-1-4-de-pollo-rostizado-porcion-de-papas-1-aji,ok,33.9,37.1,,Tottus,33.9,33.90;37.10,,33.9,,Tottus,True,,True,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,119506448,Queso Parmesano Grana Padano Zanetti Empaque 150 g,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/119506447/queso-parmesano-grana-padano-zanetti-empaque-150-g,ok,28.9,28.9,,Tottus,28.9,28.90,,28.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,119663598,Salsa Casera con Chile Habanero Herdez Envase 453 g,abarrotes,False,https://www.tottus.com.pe/tottus-pe/articulo/119663596/herdez-salsa-casera-con-chile-habanero-453g,ok,16.9,16.9,,Tottus,,,,16.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,123560882,Panetón Al Amaretto Lazzaroni Caja x 100 g,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/123560881/paneton-al-amaretto-lazzaroni-caja-x-100-g,ok,16.9,16.9,,Tottus,,,,16.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,124134476,Papaya Congelada en Trozos Tottus Bolsa 1 Kg,congelados,True,https://www.tottus.com.pe/tottus-pe/articulo/124134473/papaya-congelada-en-trozos-tottus-bolsa-1-kg,ok,12.33,14.5,,Tottus,12.33,12.33;14.50,,12.33,,Tottus,True,,True,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,124385301,Keke Marmoleado Tottus Bolsa 380 g,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/124385300/keke-marmoleado-tottus-bolsa-380-g,ok,7.9,7.9,,Tottus,7.9,7.90,,7.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,127262987,Yogurt Griego Tigo Straal Natural Envase 680 g,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/127262984/yogurt-griego-tigo-straal-natural-envase-680-g,ok,19.9,19.9,,Tottus,5.4,5.40;5.90;15.90;6.70;15.90;16.40,,19.9,,Tottus,False,-0.1758793969849246,,,,True,8.1,
2026-09-23,2026-09-23,True,20260921,tottus,129087944,Leche UHT Gloria Zero Lacto Pack 3 Cajas 1 L,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/129087942/3pack-gloria-zerolacto-uht-envase1-l,ok,18.3,18.3,,Tottus,,,,18.3,,Tottus,,,,,,,7.9,sin stock en pantalla
2026-09-23,2026-09-23,True,20260921,tottus,136002286,Tequila Espolón Reposado Botella 750 mL,licores,False,https://www.tottus.com.pe/tottus-pe/articulo/136002285/espolon-reposado-750-ml,ok,99.9,99.9,,Tottus,,,,99.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,136002354,Bombones Nikolo Minis x 382 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/136002353/bombones-nikolo-minis-x-382-g,ok,17.97,17.97,,Tottus,,,,17.97,,Tottus,,,,,,,7.6,sin stock en pantalla
2026-09-23,2026-09-23,True,20260921,tottus,142216027,Cerveza Bitburger Radler Naturtrüb Lata 500 mL,licores,False,https://www.tottus.com.pe/tottus-pe/articulo/142216025/cerveza-bitburger-radler-naturtrub-500ml,ok,10.9,10.9,,Tottus,10.9,10.90,,10.9,,Tottus,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,tottus,142958107,Pan Dulce Tottus Decorado Temático X Und,desayuno,False,https://www.tottus.com.pe/tottus-pe/articulo/142958104/pan-dulce-decorado-tematico,ok,8.9,8.9,,Tottus,,,,8.9,,Tottus,,,,,,,7.5,sin stock en pantalla
2026-09-23,2026-09-23,True,20260921,tottus,143933069,Alas Trozadas BBQ San Fernando 1 Kg,carnes,False,https://www.tottus.com.pe/tottus-pe/articulo/143933068/alas-trozadas-bbq-seafrost-1-kg,ok,22.9,22.9,,Tottus,15.9,22.90;15.90;15.90;22.90;22.90;109.90,,22.9,,Tottus,True,,,,15.9,True,7.6,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (15.90) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,tottus,144942681,Salsa BBQ Harmless Envase 390 g,abarrotes,True,https://www.tottus.com.pe/tottus-pe/articulo/144942680/salsa-bbq-harmless-envase-390-g,ok,17.5,19.9,,Tottus,17.5,17.50;19.90,,17.5,,Tottus,True,,True,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,146031596,Pollo Sin Menudencia Avinka x Kg,carnes,True,https://www.tottus.com.pe/tottus-pe/articulo/146031024/pollo-sin-menudencia-avinka-x-kg,ok,10.9,19.9,10.4,Tottus,10.4,10.40;10.90;19.90,,10.4,,Tottus,True,,True,True,10.4,True,7.7,precio menor sin etiqueta de tarjeta
2026-09-23,2026-09-23,True,20260921,tottus,148437820,Gomitas Mogul Fresa Ácida Bolsa 500 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/148437818/gomitas-mogul-fresa-acida-bolsa-500-g,ok,11.9,11.9,,Tottus,11.9,11.90,,11.9,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,148836623,Caramelo Sin Azúcar Limón y Jengibre Serra Bolsa 80 g,snacks_dulces,False,https://www.tottus.com.pe/tottus-pe/articulo/148836621/caramelo-sin-azucar-limon-y-jengibre-serra-bolsa-80-g,ok,5.9,5.9,,Tottus,5.9,5.90,,5.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,150187771,Bebida Gaseosa Coca Cola Zero Azúcar Botella 600 mL,bebidas,True,https://www.tottus.com.pe/tottus-pe/articulo/150187769/bebida-gaseosa-coca-cola-zero-azucar-botella-600-ml,ok,3.2,3.6,,Tottus,3.2,3.20;3.60,,3.2,,Tottus,True,,True,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,152060890,Queso de Oveja con Ajo Negro La Leyenda Empaque 150 g,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/152060887/queso-de-oveja-con-ajo-negro-la-leyenda-empaque-150-g,ok,36.9,36.9,,Tottus,36.9,36.90,,36.9,,Tottus,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,tottus,154884762,Hamburguesa Angus Los Hierros Caja 680 g,carnes,False,https://www.tottus.com.pe/tottus-pe/articulo/154884759/hamburguesa-angus-los-hierros-caja-680-g,ok,50.0,50.0,,Tottus,50.0,50.00,,50.0,,Tottus,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,tottus,156521968,Queso Paria Gloria Finas Hierbas Empaque 250 g,lacteos,False,https://www.tottus.com.pe/tottus-pe/articulo/156521967/queso-paria-gloria-finas-hierbas-empaque-250-g,ok,18.9,18.9,,Tottus,,,,18.9,,Tottus,,,,,,,7.5,
2026-09-23,2026-09-23,True,20260921,vivanda,10174882,Licor de Crema FRANGELICO Botella 700ml,licores,True,https://www.vivanda.com.pe/licor-de-crema-frangelico-botella-700ml/p,ok,85.9,121.9,,Vivanda,85.9,85.90;121.90,,,,,True,,True,,,,7.3,
2026-09-23,2026-09-23,True,20260921,vivanda,10332310,Frio Rico D'ONOFRIO Paleta Mini Sabor Vainilla Caja 5un,congelados,True,https://www.vivanda.com.pe/frio-rico-donofrio-paleta-mini-sabor-vainilla-caja-5un/p,ok,22.1,24.9,,Vivanda,22.1,22.10;24.90,,,,,True,,True,,,,6.6,
2026-09-23,2026-09-23,True,20260921,vivanda,10335049,Vino PIATELLI Gran Reserva Malbec Botella 750ml,licores,False,https://www.vivanda.com.pe/vino-piatelli-gran-reserva-malbec-botella-750ml/p,sin_producto,165.49,165.49,,Vivanda,,,,,,,,,,,,,7.0,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10336237,Mezcla Láctea Light IDEAL Lata 390g Paquete 6un,lacteos,True,https://www.vivanda.com.pe/mezcla-lactea-light-ideal-lata-390g-paquete-6un-20282483/p,sin_producto,22.9,25.4,,Vivanda,,,,,,,,,,,,,6.7,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10337072,Lentejas Listas para Servir LORENZO Doypack 425g,abarrotes,False,https://www.vivanda.com.pe/lentejas-listas-para-servir-lorenzo-doypack-425g/p,ok,8.0,8.0,,Vivanda,8.0,8.00,,,,,True,,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,10337929,Pack HERBAL ESSENCES Shampoo Leche de Coco Frasco 400ml + Acondicionador Leche de Coco Frasco 400ml,packs,True,https://www.vivanda.com.pe/pack-herbal-essences-shampoo-leche-de-coco-frasco-400ml-acondicionador-leche-de-coco-frasco-400ml/p,ok,61.9,69.8,,Vivanda,61.9,61.90;69.80,,,,,True,,True,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,10773436,Stevia LA BOLIVIANA con Yacón Frasco 150g,abarrotes,False,https://www.vivanda.com.pe/stevia-la-boliviana-con-yacon-frasco-150g/p,ok,23.8,23.8,,Vivanda,23.8,23.80,,,,,True,,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,10774268,Verduras Wok Mix BELL'S Bolsa 500g,frutas_verduras,False,https://www.vivanda.com.pe/verduras-wok-mix-bells-bolsa-500g/p,ok,4.99,4.99,,Vivanda,4.2,4.20;5.50,,,,,False,0.10220440881763526,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,10774299,Queso Edam LA CAMPESINA Paquete 300g,quesos_fiambres,False,https://www.vivanda.com.pe/queso-edam-tajadas-campesina-bolsa-300g/p,ok,24.4,24.4,,Vivanda,24.4,24.40,,,,,True,,,,,,7.1,
