retailer,item_id,inicio,fin,dias,tipo,censurada,categoria_comun
plaza_vea,11947367,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947372,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947373,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947375,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947379,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947381,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947382,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947387,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947388,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947389,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947604,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11947607,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11948032,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11948033,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11948034,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11948035,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11948038,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11948039,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11950,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,11951949,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,11951950,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,11951951,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,11951953,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,11951966,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,11951973,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,11951974,2026-09-19,2026-09-19,1,agotado_listado,False,licores
plaza_vea,11951981,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,11951982,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,11951996,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11951997,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11951998,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11952012,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11952013,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11952024,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11952029,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11952030,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11952040,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,11957919,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11957924,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11957925,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11957926,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11958712,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,11970852,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,11970853,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11971497,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11973,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,11981781,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,1199,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,11990,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,12002544,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12002572,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12004574,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12004575,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12004576,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12004577,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12007217,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12007218,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12010245,2026-09-19,2026-09-19,1,agotado_listado,False,desayuno
plaza_vea,12010277,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12010288,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12010290,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12010291,2026-09-19,2026-09-19,1,agotado_listado,False,quesos_fiambres
plaza_vea,12010292,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12010294,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12010295,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12010296,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12010301,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12010304,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12010334,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12010335,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12016621,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12016713,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12016714,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12021299,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12022564,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,1203,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12031653,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031666,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031668,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031682,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031699,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031729,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031737,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031740,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031783,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031784,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12031791,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12032431,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032438,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032446,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032449,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032451,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032455,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032457,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032458,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032474,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032488,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12032495,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12034678,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034679,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034682,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034695,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034696,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034727,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034731,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034737,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034742,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034747,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034763,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034765,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12034767,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038792,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038795,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038798,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038815,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038832,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12038856,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12045088,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12045102,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12045104,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12045128,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12048319,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12048326,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12051201,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12064598,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12067980,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12067982,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12067992,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12067995,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12067996,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12068000,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12069683,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12069686,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12069687,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12069696,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12069697,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12078242,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12078244,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12078246,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12081559,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12081787,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,12081793,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12081794,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12090044,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12090104,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12090106,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12090107,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12090108,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12090113,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12090138,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12093445,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12100417,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12100943,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12101733,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12101803,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12101819,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12109168,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12111371,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12111576,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12120317,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12120320,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12120323,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12120458,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12120459,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12120460,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12125889,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12125891,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12127362,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12129931,2026-09-20,2026-09-20,1,agotado_listado,True,desayuno
plaza_vea,12129935,2026-09-19,2026-09-19,1,agotado_listado,False,desayuno
plaza_vea,12131719,2026-09-20,2026-09-20,1,agotado_listado,True,desayuno
plaza_vea,12131731,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12131739,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12131747,2026-09-20,2026-09-20,1,agotado_listado,True,desayuno
plaza_vea,12132150,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12132205,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12132208,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12132266,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12132270,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12137518,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12137851,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138663,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138679,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138722,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138810,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138821,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138837,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138889,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138922,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138932,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138938,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138946,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138952,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138957,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138966,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138976,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138978,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138984,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12138998,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139028,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139035,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139036,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139066,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139073,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139079,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139080,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139112,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139114,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139115,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139139,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139149,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139168,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139671,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139672,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139684,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139699,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139711,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139717,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139718,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12139719,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12147944,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12147946,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12147948,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12147949,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12147950,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12151012,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12151031,2026-09-19,2026-09-19,1,agotado_listado,False,panaderia
plaza_vea,12153036,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12153438,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12155513,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12157437,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12158424,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12158437,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12158481,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12158483,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12158497,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12158498,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12158546,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12158653,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158657,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12158664,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12158676,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12158678,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12158680,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12158681,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12158685,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158686,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158687,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158688,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158690,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158691,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158692,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12158693,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12163223,2026-09-20,2026-09-20,1,agotado_listado,True,saludable
plaza_vea,12163942,2026-09-19,2026-09-19,1,agotado_listado,False,saludable
plaza_vea,12163948,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12164356,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12165676,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12165677,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12165680,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12165714,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12165721,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12173889,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173890,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173901,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173961,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173966,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173975,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173980,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173991,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12173992,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12174005,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12174008,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12174499,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12199008,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12199027,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12199028,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12199029,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12199042,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12199073,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12200723,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12200724,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12200742,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12200748,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12200750,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12200751,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12200752,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12201066,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12201067,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12202718,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12206216,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12206325,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12222923,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222924,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222926,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222929,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222930,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222931,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222932,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12222933,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12224238,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12224241,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12224247,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12224248,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12224284,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12224286,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12225559,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12238806,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12239083,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12239085,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12241068,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12241633,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12241634,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12241635,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12241636,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12249770,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,12249771,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,12249775,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12257080,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12257081,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12257085,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12257086,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12257094,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12257095,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12257099,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12258891,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,1226,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12261448,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12267943,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12269732,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12269752,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12272343,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12272521,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12272522,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12272523,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12274703,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12274706,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12274707,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12274708,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12274725,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,12274839,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
